route_id,vdom_id,destination_network,mask_length,route_type,gateway,exit_interface_name,exit_interface_details,last_updated
5110,27,213.135.247.9,32,BGP,192.168.86.133,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:03.87985
5111,27,213.135.247.10,32,BGP,192.168.86.133,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:04.244968
5112,27,213.135.247.11,32,BGP,192.168.86.133,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:04.370974
5113,27,213.135.247.12,32,BGP,192.168.86.133,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:04.58678
5114,27,213.135.247.13,32,BGP,192.168.86.133,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:04.837948
5115,27,213.135.247.15,32,BGP,192.168.86.133,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:05.025197
5116,27,192.168.85.128,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:05.266429
5117,27,192.168.85.129,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:05.401556
5118,27,192.168.85.130,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:05.530675
5119,27,192.168.85.131,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:05.635708
5120,27,192.168.85.132,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:05.848718
5121,27,192.168.85.133,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:06.177632
5122,27,192.168.85.134,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:06.271061
5123,27,192.168.85.135,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:06.447738
5124,27,192.168.85.136,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:06.792636
5125,27,192.168.85.137,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:06.893244
5126,27,192.168.85.138,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:07.062468
5127,27,192.168.85.139,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:07.180318
5128,27,192.168.85.140,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:07.239815
5129,27,192.168.85.141,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:07.311578
5130,27,192.168.85.142,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:07.369085
5131,27,192.168.85.143,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:07.431125
5132,27,192.168.85.144,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:07.510354
5133,27,192.168.85.145,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:07.642993
5134,27,192.168.85.146,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:07.864185
5135,27,192.168.85.147,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:07.965275
5136,27,192.168.85.148,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:08.104687
5137,27,192.168.85.149,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:08.21358
5138,27,192.168.85.150,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:08.449562
5139,27,192.168.85.151,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:08.595299
5140,27,192.168.85.152,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:08.82083
5141,27,192.168.85.153,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:08.930654
5142,27,192.168.85.154,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:09.076695
5143,27,192.168.85.155,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:09.20428
5144,27,213.135.247.11,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:09.345751
5145,27,213.135.247.10,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:09.790848
5146,27,213.135.247.9,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:10.023569
5147,27,213.135.247.8,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:10.165456
5148,27,213.135.247.15,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:10.472508
5149,27,213.135.247.13,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:10.692311
5150,27,213.135.247.12,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:10.932668
5151,27,213.135.247.7,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:11.177213
5152,27,213.135.247.6,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:11.481939
5153,27,213.135.247.5,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:11.822055
5154,27,192.168.85.4,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:12.12322
5155,27,192.168.85.5,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:12.466137
5156,27,192.168.85.6,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:12.669956
5157,27,192.168.85.7,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:12.850753
5158,27,192.168.85.0,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:13.024335
5159,27,192.168.85.1,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:13.169809
5160,27,192.168.85.2,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:13.364554
5161,27,192.168.85.3,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:13.533266
5162,27,192.168.85.12,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:13.815121
5163,27,192.168.86.20,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:14.115802
5164,27,192.168.85.13,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:15.047929
5165,27,192.168.85.15,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:15.617311
5166,27,192.168.85.8,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:16.018874
5167,27,192.168.86.16,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:16.27899
5168,27,192.168.85.9,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:16.469176
5169,27,192.168.85.10,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:16.878756
5170,27,192.168.86.18,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:17.024173
5171,27,192.168.85.11,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:17.768884
5172,27,192.168.86.19,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:17.940325
5173,27,192.168.85.20,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:18.27548
5174,27,192.168.86.13,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:18.481575
5175,27,192.168.85.21,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:18.600032
5176,27,192.168.86.14,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:18.761334
5177,27,192.168.85.22,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:18.891668
5178,27,192.168.86.15,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:19.005077
5179,27,192.168.85.23,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:19.135838
5180,27,192.168.85.16,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:19.286097
5181,27,192.168.85.17,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:19.45543
5182,27,192.168.85.18,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:19.559219
5183,27,192.168.85.19,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:19.649641
5184,27,192.168.86.4,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:19.76739
5185,27,192.168.86.5,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:19.844688
5186,27,192.168.86.6,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:19.916171
5187,27,192.168.86.0,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:19.995985
5188,27,192.168.85.24,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:20.230597
5189,27,192.168.86.1,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:20.727893
5190,27,192.168.85.25,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:21.44355
5191,27,192.168.86.2,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:21.722137
5192,27,192.168.85.26,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:21.90826
5193,27,192.168.85.27,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:22.02609
5194,27,192.168.86.136,30,FIB,n/a,evr,vlan interface with ip 192.168.86.138/30 is up,2025-06-19 12:28:25.504035
5195,27,192.168.86.132,30,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:25.615482
5196,27,172.30.17.64,29,FIB,n/a,evr,no info,2025-06-19 12:28:25.703002
5197,27,78.141.186.0,25,FIB,n/a,evr,no info,2025-06-19 12:28:25.835403
5198,27,172.27.0.0,24,FIB,n/a,evr,no info,2025-06-19 12:28:26.027923
5199,27,172.30.17.71,32,FIB,n/a,evr,no info,2025-06-19 12:28:26.192185
5200,27,192.168.86.136,32,FIB,n/a,evr,vlan interface with ip 192.168.86.138/30 is up,2025-06-19 12:28:26.303669
5201,27,172.30.17.70,32,FIB,n/a,evr,no info,2025-06-19 12:28:26.40462
5202,27,192.168.86.138,32,FIB,n/a,evr,vlan interface with ip 192.168.86.138/30 is up,2025-06-19 12:28:26.494026
5203,27,192.168.86.139,32,FIB,n/a,evr,vlan interface with ip 192.168.86.138/30 is up,2025-06-19 12:28:26.576827
5204,27,172.30.17.64,32,FIB,n/a,evr,no info,2025-06-19 12:28:26.647523
5205,27,192.168.86.132,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:26.752426
5206,27,192.168.86.134,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:26.870543
5207,27,192.168.86.135,32,FIB,n/a,evr,vlan interface with ip 192.168.86.134/30 is up,2025-06-19 12:28:27.03651
5208,1,192.168.10.0,24,connected,n/a,wan,physical interface is up,2025-06-19 12:28:27.168248
5209,1,169.254.0.64,26,FIB,n/a,havdlink,no info,2025-06-19 12:28:27.341306
5210,1,192.168.10.0,24,FIB,n/a,wan,physical interface is up,2025-06-19 12:28:27.443496
5211,1,192.168.10.141,32,FIB,n/a,wan,physical interface is up,2025-06-19 12:28:27.880166
5212,1,192.168.10.255,32,FIB,n/a,wan,physical interface is up,2025-06-19 12:28:28.148766
5213,1,169.254.0.66,32,FIB,n/a,havdlink,no info,2025-06-19 12:28:28.292807
5214,1,169.254.0.64,32,FIB,n/a,havdlink,no info,2025-06-19 12:28:28.420747
5215,1,169.254.0.127,32,FIB,n/a,havdlink,no info,2025-06-19 12:28:28.630653
5216,1,192.168.10.0,32,FIB,n/a,wan,physical interface is up,2025-06-19 12:28:28.805489
5217,1,192.168.10.0,24,connected,n/a,mgmt,physical interface is up,2025-06-19 12:28:28.898249
5218,1,169.254.0.64,32,FIB,n/a,havdlink,no info,2025-06-19 12:28:29.0122
5219,1,169.254.0.66,32,FIB,n/a,havdlink,no info,2025-06-19 12:28:29.198882
5220,1,169.254.0.127,32,FIB,n/a,havdlink,no info,2025-06-19 12:28:29.401619
5221,1,192.168.10.0,32,FIB,n/a,mgmt,physical interface is up,2025-06-19 12:28:29.562813
5222,1,192.168.10.167,32,FIB,n/a,mgmt,physical interface is up,2025-06-19 12:28:29.8096
5223,1,192.168.10.255,32,FIB,n/a,mgmt,physical interface is up,2025-06-19 12:28:30.195912
5224,1,169.254.0.64,26,FIB,n/a,havdlink,no info,2025-06-19 12:28:30.380393
5225,1,192.168.10.0,24,FIB,n/a,mgmt,physical interface is up,2025-06-19 12:28:30.484793
5226,101,10.1.1.0,28,static,172.40.1.62,alarmis,vlan interface with ip 172.40.1.52/28 is up,2025-06-19 12:28:30.584527
5227,101,10.1.1.32,29,connected,n/a,alarmis,vlan interface with ip 10.1.1.33/29 is up,2025-06-19 12:28:30.728382
5228,101,10.2.1.0,28,static,172.31.0.81,Post,vlan interface with ip 172.31.0.86/29 is up,2025-06-19 12:28:30.92869
5229,101,10.6.1.0,28,static,172.31.0.17,Brinks,vlan interface with ip 172.31.0.22/29 is up,2025-06-19 12:28:31.206963
5230,101,10.6.1.16,28,static,172.31.0.17,Brinks,vlan interface with ip 172.31.0.22/29 is up,2025-06-19 12:28:31.418736
5231,101,10.7.1.0,28,static,172.31.0.65,G,vlan interface with ip 172.31.0.70/29 is up,2025-06-19 12:28:31.817996
5232,101,10.7.1.16,28,static,172.31.0.65,G,vlan interface with ip 172.31.0.70/29 is up,2025-06-19 12:28:32.252766
5233,101,10.11.1.0,28,static,172.40.1.62,alarmis,vlan interface with ip 172.40.1.52/28 is up,2025-06-19 12:28:32.552315
5234,101,10.12.1.0,28,static,172.40.1.62,alarmis,vlan interface with ip 172.40.1.52/28 is up,2025-06-19 12:28:32.778072
5235,101,10.13.1.0,28,static,172.31.0.33,Seris,vlan interface with ip 172.31.0.38/29 is up,2025-06-19 12:28:33.035611
5236,101,10.14.1.0,28,static,172.40.1.62,alarmis,vlan interface with ip 172.40.1.52/28 is up,2025-06-19 12:28:33.265002
5237,101,10.14.1.16,28,static,172.31.0.49,Commission,vlan interface with ip 172.31.0.54/29 is up,2025-06-19 12:28:33.482338
5238,101,10.16.1.0,28,static,172.40.1.62,alarmis,vlan interface with ip 172.40.1.52/28 is up,2025-06-19 12:28:33.686163
5239,101,10.19.1.0,29,static,172.31.0.89,Eltrona,vlan interface with ip 172.31.0.94/29 is up,2025-06-19 12:28:33.816683
5240,101,10.20.1.0,28,static,172.31.0.49,Commission,vlan interface with ip 172.31.0.54/29 is up,2025-06-19 12:28:33.926246
5241,101,10.21.1.0,28,static,172.31.0.9,BEI,vlan interface with ip 172.31.0.14/29 is up,2025-06-19 12:28:34.129213
5242,101,10.100.20.0,24,connected,n/a,alarmis,vlan interface with ip 10.100.20.3/24 is up,2025-06-19 12:28:34.229419
5243,101,10.100.21.0,24,connected,n/a,alarmis,vlan interface with ip 10.100.21.3/24 is up,2025-06-19 12:28:34.440333
5244,101,10.107.0.0,16,BGP,10.100.20.107,alarmis,vlan interface with ip 10.100.20.3/24 is up,2025-06-19 12:28:34.596543
5245,101,10.110.0.0,16,BGP,10.100.20.110,alarmis,vlan interface with ip 10.100.20.3/24 is up,2025-06-19 12:28:34.716978
5246,101,10.110.18.0,24,static,172.40.1.62,alarmis,vlan interface with ip 172.40.1.52/28 is up,2025-06-19 12:28:34.807877
5247,101,10.115.132.0,24,static,172.30.1.121,p,vlan interface with ip 172.30.1.125/29 is up,2025-06-19 12:28:34.940845
5248,101,10.115.144.0,22,static,172.30.1.121,p,vlan interface with ip 172.30.1.125/29 is up,2025-06-19 12:28:35.019358
5249,101,10.115.192.116,32,static,172.30.1.121,p,vlan interface with ip 172.30.1.125/29 is up,2025-06-19 12:28:35.241015
5250,101,10.115.208.102,32,static,172.30.1.121,p,vlan interface with ip 172.30.1.125/29 is up,2025-06-19 12:28:35.447594
5251,101,10.116.0.0,16,BGP,10.100.20.116,alarmis,vlan interface with ip 10.100.20.3/24 is up,2025-06-19 12:28:35.73508
5252,101,10.125.0.0,16,BGP,10.100.20.115,alarmis,vlan interface with ip 10.100.20.3/24 is up,2025-06-19 12:28:35.993478
5253,101,10.150.1.0,24,static,172.40.1.62,alarmis,vlan interface with ip 172.40.1.52/28 is up,2025-06-19 12:28:36.094252
5254,101,10.168.10.0,24,static,172.30.1.121,p,vlan interface with ip 172.30.1.125/29 is up,2025-06-19 12:28:36.230769
5255,101,10.199.1.0,24,static,172.31.0.1,Securitas,vlan interface with ip 172.31.0.6/29 is up,2025-06-19 12:28:36.328416
5256,101,10.200.0.0,16,static,172.40.1.22,alarmis,vlan interface with ip 172.40.1.21/30 is up,2025-06-19 12:28:36.438365
5257,101,10.232.14.0,23,static,172.30.1.121,p,vlan interface with ip 172.30.1.125/29 is up,2025-06-19 12:28:36.503568
5258,101,78.141.128.0,18,static,195.46.228.198,evr,vlan interface with ip 195.46.228.197/27 is up,2025-06-19 12:28:36.64393
5259,101,83.99.0.0,17,static,195.46.228.198,evr,vlan interface with ip 195.46.228.197/27 is up,2025-06-19 12:28:36.874702
5260,101,87.240.192.0,18,static,195.46.228.198,evr,vlan interface with ip 195.46.228.197/27 is up,2025-06-19 12:28:36.981502
5261,101,88.207.128.0,17,static,195.46.228.198,evr,vlan interface with ip 195.46.228.197/27 is up,2025-06-19 12:28:37.07683
5262,101,132.147.160.0,24,connected,n/a,alarmis,vlan interface with ip 132.147.160.91/24 is up,2025-06-19 12:28:37.269827
5263,101,148.110.18.0,27,static,172.31.0.73,CGDIS,vlan interface with ip 172.31.0.78/29 is up,2025-06-19 12:28:37.475897
5264,101,148.110.64.96,28,static,172.31.0.25,Police,vlan interface with ip 172.31.0.30/29 is up,2025-06-19 12:28:37.625708
5265,101,148.110.64.112,28,static,172.31.0.25,Police,vlan interface with ip 172.31.0.30/29 is up,2025-06-19 12:28:37.746115
5266,101,172.20.21.14,32,static,172.30.1.121,p,vlan interface with ip 172.30.1.125/29 is up,2025-06-19 12:28:37.812607
5267,101,172.20.21.18,32,static,172.30.1.121,p,vlan interface with ip 172.30.1.125/29 is up,2025-06-19 12:28:37.869018
5268,101,172.27.11.0,24,static,172.30.1.121,p,vlan interface with ip 172.30.1.125/29 is up,2025-06-19 12:28:37.976653
5269,101,172.27.20.161,32,static,172.30.1.121,p,vlan interface with ip 172.30.1.125/29 is up,2025-06-19 12:28:38.148097
5270,101,172.27.128.0,24,static,172.30.1.121,p,vlan interface with ip 172.30.1.125/29 is up,2025-06-19 12:28:38.216477
5271,101,172.28.1.0,24,static,172.30.1.121,p,vlan interface with ip 172.30.1.125/29 is up,2025-06-19 12:28:38.330018
5272,101,172.28.5.32,27,static,172.30.1.121,p,vlan interface with ip 172.30.1.125/29 is up,2025-06-19 12:28:38.406646
5273,101,172.28.5.112,28,static,172.30.1.121,p,vlan interface with ip 172.30.1.125/29 is up,2025-06-19 12:28:38.501177
5274,101,172.28.32.0,24,static,172.30.1.121,p,vlan interface with ip 172.30.1.125/29 is up,2025-06-19 12:28:38.691377
5275,101,172.29.248.0,24,static,172.30.1.121,p,vlan interface with ip 172.30.1.125/29 is up,2025-06-19 12:28:38.884809
5276,101,172.30.1.120,29,connected,n/a,p,vlan interface with ip 172.30.1.125/29 is up,2025-06-19 12:28:38.965614
5277,101,172.30.2.232,29,connected,n/a,alarmis,vlan interface with ip 172.30.2.233/29 is up,2025-06-19 12:28:39.037511
5278,101,172.30.253.0,24,static,172.30.1.121,p,vlan interface with ip 172.30.1.125/29 is up,2025-06-19 12:28:39.098101
5279,101,172.31.0.0,29,connected,n/a,Securitas,vlan interface with ip 172.31.0.6/29 is up,2025-06-19 12:28:39.14511
5280,101,172.31.0.8,29,connected,n/a,BEI,vlan interface with ip 172.31.0.14/29 is up,2025-06-19 12:28:39.212416
5281,101,172.31.0.16,29,connected,n/a,Brinks,vlan interface with ip 172.31.0.22/29 is up,2025-06-19 12:28:39.308735
5282,101,172.31.0.24,29,connected,n/a,Police,vlan interface with ip 172.31.0.30/29 is up,2025-06-19 12:28:39.421951
5283,101,172.31.0.32,29,connected,n/a,Seris,vlan interface with ip 172.31.0.38/29 is up,2025-06-19 12:28:39.502978
5284,101,172.31.0.40,29,connected,n/a,BCEE,vlan interface with ip 172.31.0.46/29 is up,2025-06-19 12:28:39.553325
5285,101,172.31.0.48,29,connected,n/a,Commission,vlan interface with ip 172.31.0.54/29 is up,2025-06-19 12:28:39.608289
5286,101,172.31.0.56,29,connected,n/a,Dussmann,vlan interface with ip 172.31.0.62/29 is up,2025-06-19 12:28:39.656368
5287,101,172.31.0.64,29,connected,n/a,G,vlan interface with ip 172.31.0.70/29 is up,2025-06-19 12:28:39.704752
5288,101,172.31.0.72,29,connected,n/a,CGDIS,vlan interface with ip 172.31.0.78/29 is up,2025-06-19 12:28:39.750063
5289,101,172.31.0.80,29,connected,n/a,Post,vlan interface with ip 172.31.0.86/29 is up,2025-06-19 12:28:39.955704
5290,101,172.31.0.88,29,connected,n/a,Eltrona,vlan interface with ip 172.31.0.94/29 is up,2025-06-19 12:28:40.122063
5291,101,172.40.1.20,30,connected,n/a,alarmis,vlan interface with ip 172.40.1.21/30 is up,2025-06-19 12:28:40.210818
5292,101,172.40.1.48,28,connected,n/a,alarmis,vlan interface with ip 172.40.1.52/28 is up,2025-06-19 12:28:40.298309
5293,101,185.222.232.1,32,static,195.46.228.198,evr,vlan interface with ip 195.46.228.197/27 is up,2025-06-19 12:28:40.410743
5294,101,192.168.2.0,28,static,172.40.1.62,alarmis,vlan interface with ip 172.40.1.52/28 is up,2025-06-19 12:28:40.519207
5295,101,192.168.4.0,28,static,172.40.1.62,alarmis,vlan interface with ip 172.40.1.52/28 is up,2025-06-19 12:28:40.584427
